1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
535	32.414888	13.368572	0.051162	0.542168	113.7
536	32.479178	13.453002	0.051037	0.638999	85.6
537	32.066401	13.475308	0.051004	0.502942	104.6
538	32.932641	13.509887	0.050953	0.539331	188.3
539	32.575715	13.564190	0.050873	0.507158	112.5
540	31.953811	13.627335	0.050780	0.504242	85.2
541	31.763478	13.639388	0.050762	0.507438	86.4
542	32.294146	13.698036	0.050677	0.499074	84.3
543	31.898415	13.748641	0.050603	0.551367	83.1
544	32.282173	13.734998	0.050623	0.506960	86.9
545	32.026084	13.787287	0.050547	0.474059	92.5
546	32.448977	13.784801	0.050550	0.532147	88.4
547	32.723952	13.802457	0.050525	0.496637	87.8
548	32.190817	13.823170	0.050495	0.579659	83.0
549	32.102872	13.876329	0.050418	0.490400	86.8
550	32.202366	13.904982	0.050376	0.508505	84.4
551	31.944577	13.919908	0.050355	0.461776	109.5
552	32.275571	13.948509	0.050313	0.485512	273.8
553	32.631038	13.939810	0.050326	0.483211	352.8
554	32.491930	13.954306	0.050305	0.451608	199.7
555	31.966035	13.983556	0.050263	0.521682	294.0
556	32.131705	14.011008	0.050224	0.492437	96.3
557	31.973075	14.065291	0.050146	0.482289	137.8
558	31.899176	14.076356	0.050130	0.471446	142.6
559	32.043434	14.097831	0.050099	0.480687	161.2
560	32.137141	14.138455	0.050041	0.454975	126.8
561	32.000092	14.159569	0.050011	0.502795	112.3
562	32.344787	14.185554	0.049975	0.524897	98.5
563	31.460426	14.198800	0.049956	0.549902	112.4
564	32.418074	14.219915	0.049926	0.460993	206.1
565	32.695957	14.230759	0.049910	0.548014	106.9
566	32.105276	14.273014	0.049851	0.481305	91.6
567	32.234531	14.289318	0.049828	0.471977	88.7
568	32.510659	14.282260	0.049838	0.535213	83.4
569	32.083746	14.311923	0.049796	0.476533	87.7
570	32.000913	14.351432	0.049740	0.519824	83.2
571	32.291434	14.396096	0.049677	0.439142	84.2
572	32.623304	14.442071	0.049613	0.543964	82.2
573	32.565827	14.456508	0.049593	0.495863	86.2
574	32.228869	14.474808	0.049567	0.554168	92.9
575	32.228108	14.518663	0.049506	0.526035	93.2
576	32.520097	14.552819	0.049458	0.564114	89.4
577	32.611909	14.594368	0.049401	0.503331	83.2
578	32.414473	14.613542	0.049374	0.508921	83.7
579	32.260673	14.619707	0.049365	0.526962	84.4
580	32.068941	14.629520	0.049352	0.481048	84.1
581	31.767832	14.668797	0.049297	0.514989	88.8
582	32.137376	14.678814	0.049284	0.581137	84.0
583	32.104834	14.710334	0.049240	0.538129	83.5
584	31.966704	14.709818	0.049241	0.447901	82.2
585	32.721120	14.711196	0.049239	0.535325	82.7
586	32.351480	14.729739	0.049213	0.491437	83.3
587	32.101787	14.751951	0.049183	0.519547	81.6
588	31.767971	14.737010	0.049203	0.484917	83.6
589	32.361718	14.769025	0.049159	0.524447	86.3
590	32.653666	14.783726	0.049139	0.531653	152.6
591	32.128999	14.820271	0.049089	0.486371	164.0
592	32.391226	14.857602	0.049038	0.506029	90.6
593	31.899755	14.921601	0.048951	0.495138	87.1
594	31.976345	14.929877	0.048939	0.493953	240.2
595	32.061342	14.990814	0.048856	0.457510	86.0
596	32.036559	15.016020	0.048822	0.560224	91.8
597	32.160665	15.062511	0.048759	0.471817	84.9
598	31.885266	15.130414	0.048668	0.518327	83.9
599	32.601969	15.183522	0.048596	0.502672	89.1
600	32.122647	15.218913	0.048549	0.465221	101.2
601	32.101538	15.209229	0.048562	0.454257	161.0
602	32.022112	15.242160	0.048518	0.448676	306.7
603	31.812224	15.252761	0.048503	0.506329	102.9
604	31.738574	15.248906	0.048509	0.501863	85.7
605	32.230388	15.309826	0.048427	0.544763	92.1
606	32.195518	15.358287	0.048363	0.511764	95.6
607	32.534400	15.380215	0.048333	0.547276	98.6
608	31.947362	15.442498	0.048251	0.504414	105.0
609	32.320685	15.463281	0.048223	0.630266	91.8
610	32.444367	15.454067	0.048236	0.563565	86.2
611	32.167068	15.545149	0.048115	0.502082	86.8
612	32.644316	15.529246	0.048136	0.475275	96.0
613	32.155360	15.566346	0.048087	0.487213	87.6
614	32.279390	15.567937	0.048085	0.536891	82.7
615	32.297645	15.599300	0.048044	0.557642	85.0
616	32.261813	15.647443	0.047981	0.489834	84.3
617	31.630856	15.641113	0.047989	0.491449	86.9
618	32.397956	15.699073	0.047913	0.518396	84.8
619	32.534262	15.732583	0.047870	0.528297	83.7
620	32.209043	15.728431	0.047875	0.573307	279.8
621	32.350042	15.749516	0.047848	0.502175	121.6
622	32.115761	15.794992	0.047789	0.560356	103.3
623	31.669698	15.829792	0.047743	0.534590	104.4
624	32.601363	15.826401	0.047748	0.487919	119.9
625	32.065548	15.883076	0.047674	0.557467	120.9
626	31.973050	15.903918	0.047648	0.503237	88.4
627	31.721401	15.959866	0.047575	0.489473	87.0
628	32.523156	15.997748	0.047527	0.537891	93.4
629	32.366082	16.026497	0.047490	0.505477	88.7
630	32.285767	16.063881	0.047442	0.429045	97.3
631	32.256883	16.094878	0.047402	0.543296	98.5
632	32.345562	16.126128	0.047362	0.503453	119.5
633	32.422614	16.113543	0.047378	0.576004	103.6
634	32.503546	16.140947	0.047343	0.555458	103.6
635	31.971098	16.175849	0.047299	0.519639	100.6
636	32.227962	16.217851	0.047246	0.458007	99.4
637	32.295328	16.229026	0.047231	0.538828	89.5
638	32.397963	16.259449	0.047193	0.474283	94.9
639	32.300864	16.253196	0.047201	0.504087	98.2
640	32.141629	16.262936	0.047188	0.445483	89.6
641	32.551725	16.278922	0.047168	0.487090	84.0
642	32.156550	16.300215	0.047141	0.464341	86.4
643	32.050859	16.329176	0.047105	0.549691	85.3
644	32.118012	16.356882	0.047070	0.580242	88.5
645	32.350741	16.443713	0.046961	0.517234	95.6
646	31.869432	16.505782	0.046883	0.408692	88.7
647	32.753640	16.518141	0.046867	0.522432	89.8
648	31.745952	16.563699	0.046811	0.510877	90.5
649	32.566796	16.601559	0.046764	0.543371	93.7
650	32.305111	16.629675	0.046729	0.508387	92.9
651	32.214148	16.661756	0.046689	0.539248	111.8
652	32.561561	16.680053	0.046666	0.547363	100.5
653	32.069943	16.695457	0.046647	0.498114	84.5
654	32.309266	16.746892	0.046583	0.524275	87.0
655	32.387357	16.745924	0.046585	0.530710	89.4
656	31.895309	16.748883	0.046581	0.542501	121.8
657	32.115541	16.802355	0.046515	0.515961	88.0
658	32.319883	16.846804	0.046460	0.576678	98.3
659	32.139749	16.930804	0.046358	0.503663	90.7
660	32.383867	16.946852	0.046338	0.551639	150.3
661	32.219298	16.980416	0.046297	0.512749	131.8
662	31.482490	17.030813	0.046236	0.469939	137.7
663	32.706944	17.047646	0.046215	0.503367	129.1
664	32.000572	17.098360	0.046154	0.547996	103.3
665	32.143122	17.134404	0.046110	0.485221	89.0
666	32.788709	17.168535	0.046069	0.457592	92.4
667	32.403708	17.174072	0.046062	0.504396	104.7
668	31.843827	17.223883	0.046002	0.493068	99.6
669	32.019832	17.243420	0.045979	0.467450	99.0
670	32.246078	17.252563	0.045968	0.563731	95.8
671	32.589244	17.280363	0.045934	0.545711	89.0
672	31.629153	17.294456	0.045917	0.512218	91.1
673	32.094996	17.332025	0.045872	0.483771	96.1
674	32.243639	17.365119	0.045833	0.593202	112.0
675	32.215531	17.432818	0.045752	0.480783	96.7
676	32.004123	17.471778	0.045706	0.568849	92.5
677	31.883275	17.512836	0.045657	0.468136	106.6
678	32.348280	17.574704	0.045584	0.480027	94.7
679	32.391958	17.593311	0.045562	0.487670	95.7
680	32.264419	17.604588	0.045548	0.519710	97.6
681	32.932078	17.644150	0.045502	0.494200	98.8
682	31.940761	17.696745	0.045440	0.399624	98.4
683	31.833220	17.714889	0.045419	0.495931	97.4
684	32.035250	17.730840	0.045400	0.477069	97.9
685	32.532522	17.733447	0.045397	0.526484	104.3
686	31.979164	17.739489	0.045390	0.486729	102.0
687	32.346989	17.788897	0.045332	0.505719	133.9
688	32.008539	17.792740	0.045328	0.497991	136.1
689	32.521078	17.817684	0.045298	0.530890	88.6
690	31.812873	17.832849	0.045281	0.476481	89.0
691	32.175222	17.894205	0.045209	0.466315	88.8
692	32.134533	17.912141	0.045188	0.464074	87.9
693	32.134426	17.939149	0.045157	0.473480	88.2
694	32.750492	17.942660	0.045153	0.467003	83.1
695	31.844002	17.918633	0.045181	0.438622	83.3
696	31.668109	17.936321	0.045160	0.537667	91.6
697	32.196886	17.978817	0.045111	0.489036	426.2
698	32.100465	18.002287	0.045084	0.491924	438.4
699	32.399163	18.045608	0.045034	0.581268	377.3
700	32.245181	18.069724	0.045006	0.501746	357.7
701	32.229016	18.083838	0.044990	0.536142	429.4
702	32.198210	18.100887	0.044970	0.526633	357.6
703	32.166172	18.114581	0.044955	0.546725	237.0
704	32.116850	18.158661	0.044904	0.513861	231.6
705	32.116496	18.155903	0.044907	0.521799	398.2
706	32.716682	18.151862	0.044912	0.538784	324.2
707	32.246258	18.207858	0.044848	0.577618	247.3
708	32.109255	18.246127	0.044804	0.516680	207.1
709	32.520591	18.329802	0.044709	0.516075	230.1
710	32.245357	18.334825	0.044703	0.477668	198.9
711	32.117231	18.327592	0.044711	0.427099	169.0
712	32.338834	18.341427	0.044695	0.521138	166.0
713	31.993730	18.342058	0.044695	0.519959	183.8
714	32.003196	18.370353	0.044663	0.505232	131.1
715	32.765671	18.359647	0.044675	0.556231	115.8
716	32.063020	18.404523	0.044624	0.502107	144.9
717	32.091802	18.420848	0.044605	0.464477	114.8
718	31.809930	18.463406	0.044557	0.516903	113.3
719	32.601448	18.486364	0.044531	0.573639	113.6
720	32.551339	18.518192	0.044495	0.508792	120.5
721	32.576754	18.567041	0.044441	0.490282	249.0
722	32.145402	18.605574	0.044397	0.479386	134.5
723	32.781948	18.625715	0.044375	0.579466	96.7
724	32.547081	18.661387	0.044335	0.454708	97.6
725	32.046471	18.694527	0.044298	0.567739	94.1
726	32.515989	18.696495	0.044296	0.520306	96.0
727	32.140432	18.725780	0.044263	0.513831	91.3
728	31.725932	18.734855	0.044253	0.533592	96.8
729	32.643332	18.788195	0.044194	0.540245	102.4
730	32.205815	18.781792	0.044201	0.527662	118.6
731	32.359022	18.850263	0.044125	0.487049	115.1
732	32.261527	18.857912	0.044116	0.505003	106.3
733	31.842055	18.885768	0.044085	0.514760	109.0
734	32.111909	18.894809	0.044075	0.518068	108.8
735	32.665786	18.943494	0.044022	0.504117	134.0
736	32.598981	18.954660	0.044009	0.498026	122.8
737	32.100381	18.965246	0.043998	0.570777	128.4
738	32.346009	18.961820	0.044002	0.536535	113.3
739	32.419326	19.020581	0.043937	0.494567	101.2
740	31.857649	19.004923	0.043954	0.500797	117.3
741	32.148541	19.030117	0.043926	0.520608	232.3
742	31.989107	19.011149	0.043947	0.420729	165.4
743	32.681151	19.036995	0.043919	0.647064	161.9
744	32.042318	19.067464	0.043886	0.585714	97.6
745	32.306473	19.126947	0.043820	0.494498	94.4
746	32.279077	19.170601	0.043773	0.475636	397.0
747	32.299399	19.188136	0.043754	0.502716	207.7
748	31.715810	19.211990	0.043728	0.456792	255.6
749	32.426634	19.229519	0.043709	0.592717	251.1
750	32.302302	19.308592	0.043623	0.442769	205.1
751	32.192769	19.329966	0.043600	0.475655	157.2
752	32.086704	19.329501	0.043600	0.431500	181.7
753	32.391173	19.346959	0.043581	0.548593	256.9
754	32.120865	19.347115	0.043581	0.411965	480.1
755	32.733311	19.342112	0.043587	0.508878	205.9
756	31.742257	19.351027	0.043577	0.484818	206.9
757	31.857146	19.366422	0.043560	0.528015	185.5
758	32.431887	19.370741	0.043556	0.539445	152.3
759	31.771135	19.403328	0.043521	0.428289	93.7
760	32.656693	19.451810	0.043469	0.543004	120.5
761	32.128542	19.471094	0.043448	0.485982	122.8
762	31.735467	19.490346	0.043427	0.466468	108.2
763	32.494564	19.514485	0.043401	0.476517	112.8
764	32.697426	19.525553	0.043389	0.501738	121.4
765	32.074700	19.539581	0.043374	0.502930	159.3
766	31.908408	19.551529	0.043362	0.477526	122.7
767	32.223785	19.566385	0.043346	0.473335	109.8
768	32.597147	19.585534	0.043325	0.493577	111.8
769	32.307494	19.603101	0.043307	0.508719	111.2
770	31.844744	19.636045	0.043271	0.476937	137.5
771	32.381498	19.670345	0.043235	0.534879	95.0
772	32.156509	19.715889	0.043187	0.422124	123.0
773	32.140353	19.717048	0.043185	0.427102	160.6
774	32.312403	19.722343	0.043180	0.524265	322.6
775	32.422511	19.718548	0.043184	0.445382	218.3
776	32.756081	19.731284	0.043170	0.527664	136.3
777	31.836138	19.736805	0.043164	0.522901	112.9
778	31.782586	19.752912	0.043147	0.511096	96.3
779	32.141472	19.747218	0.043153	0.548581	94.1
780	32.358735	19.753562	0.043147	0.455910	93.7
781	32.396682	19.772515	0.043127	0.485555	118.2
782	32.328559	19.812834	0.043084	0.567235	170.8
783	32.342892	19.811614	0.043085	0.491354	133.2
784	32.497024	19.820547	0.043076	0.554177	107.5
785	32.303073	19.851482	0.043043	0.473774	95.1
786	32.246568	19.876690	0.043017	0.469035	285.3
787	32.305863	19.870956	0.043023	0.494521	696.1
788	32.480286	19.897479	0.042995	0.618354	276.3
789	32.429693	19.935965	0.042954	0.482795	214.7
790	32.736811	19.957847	0.042931	0.518804	186.3
791	32.303451	19.984204	0.042904	0.512797	123.0
792	32.001948	19.989158	0.042899	0.512069	127.4
793	32.156963	20.019305	0.042867	0.584943	125.6
794	32.438207	20.066191	0.042818	0.597781	102.1
795	32.397304	20.053424	0.042832	0.575004	112.7
796	32.604978	20.120877	0.042761	0.441825	149.5
797	32.618353	20.146888	0.042734	0.490679	109.6
798	32.290676	20.128972	0.042753	0.530827	97.0
799	32.936099	20.162143	0.042718	0.571892	120.2
800	31.868517	20.193316	0.042686	0.471608	98.7
801	32.613372	20.217946	0.042661	0.541347	129.3
802	32.338006	20.256066	0.042621	0.559199	116.1
803	32.257131	20.294860	0.042581	0.465341	105.2
804	32.526606	20.322028	0.042553	0.505955	109.2
805	31.969686	20.339796	0.042535	0.485837	91.4
806	32.262552	20.370901	0.042503	0.545454	101.0
807	32.651223	20.407413	0.042465	0.490523	97.4
808	32.825907	20.429617	0.042443	0.509774	104.5
809	31.965283	20.431193	0.042441	0.491261	133.2
810	32.298279	20.485135	0.042386	0.529881	131.7
811	32.296544	20.493717	0.042377	0.490957	173.9
812	32.381860	20.512366	0.042358	0.493530	137.4
813	31.793039	20.531750	0.042338	0.488166	94.5
814	32.307913	20.582515	0.042287	0.478349	105.2
815	32.682349	20.584024	0.042285	0.566196	98.6
816	32.495450	20.650886	0.042217	0.563003	90.4
817	31.988352	20.662045	0.042206	0.490327	103.6
818	32.297742	20.660654	0.042207	0.618766	100.4
819	32.361089	20.690467	0.042177	0.559879	100.2
820	32.398808	20.736614	0.042130	0.502735	95.4
821	32.033842	20.784233	0.042082	0.520064	95.4
822	31.890349	20.780546	0.042086	0.458686	99.8
823	32.048625	20.813077	0.042053	0.565442	95.1
824	32.483443	20.842653	0.042024	0.479363	96.0
825	32.484844	20.865686	0.042001	0.475286	95.2
826	32.307617	20.881750	0.041984	0.538325	90.2
827	32.455129	20.898778	0.041967	0.555515	88.5
828	32.295994	20.936495	0.041930	0.487900	105.6
829	32.761745	20.989304	0.041877	0.487412	98.8
830	32.367065	20.999119	0.041867	0.515622	144.5
831	32.301212	21.044050	0.041822	0.547260	101.5
832	31.679516	21.042074	0.041824	0.487638	101.9
833	31.822295	21.077093	0.041790	0.462726	99.7
834	32.132040	21.102794	0.041764	0.479604	91.8
835	32.056952	21.128492	0.041739	0.447583	86.3
836	32.337324	21.135408	0.041732	0.608373	89.5
837	32.237630	21.199504	0.041668	0.534915	86.9
838	32.406817	21.242967	0.041625	0.427865	88.8
839	32.574064	21.269651	0.041599	0.423794	85.7
840	32.382131	21.277009	0.041592	0.449591	88.7
841	32.285841	21.301692	0.041568	0.473548	83.5
842	31.924615	21.330900	0.041539	0.443998	83.7
843	32.360620	21.380067	0.041491	0.491608	84.4
844	32.225450	21.398067	0.041473	0.469322	87.2
845	32.447024	21.435749	0.041436	0.512709	84.9
846	32.418480	21.464479	0.041408	0.543631	91.4
847	32.366267	21.492493	0.041381	0.525549	83.1
848	32.694166	21.509649	0.041364	0.580819	84.1
849	32.935618	21.569338	0.041306	0.453661	88.0
850	32.208879	21.622661	0.041255	0.474527	85.3
851	32.090017	21.631206	0.041246	0.479619	95.2
852	32.519576	21.620523	0.041257	0.503504	90.1
853	32.419641	21.648674	0.041229	0.433340	84.0
854	32.507116	21.652432	0.041226	0.560024	84.5
855	31.917393	21.639497	0.041238	0.467896	87.0
856	32.648484	21.671868	0.041207	0.484121	83.7
857	32.050673	21.710544	0.041170	0.495707	89.7
858	32.186836	21.720840	0.041160	0.557781	86.1
859	31.992162	21.769044	0.041113	0.449215	85.0
860	32.614951	21.801744	0.041082	0.582064	85.3
861	31.926179	21.843228	0.041042	0.561252	87.6
862	32.075955	21.885835	0.041001	0.472444	87.2
863	31.717034	21.924311	0.040965	0.494568	87.7
864	31.800291	21.951599	0.040939	0.462592	86.0
865	32.106756	21.991045	0.040901	0.465854	86.5
866	32.111528	22.011435	0.040882	0.518547	139.9
867	31.980237	22.033300	0.040861	0.470721	157.9
868	31.953764	22.089384	0.040808	0.528138	130.0
869	32.687743	22.127925	0.040771	0.459985	115.5
870	31.832357	22.135010	0.040765	0.469781	96.7
871	31.665171	22.113714	0.040785	0.454551	94.2
872	32.412557	22.144079	0.040756	0.504086	113.9
873	32.032487	22.133846	0.040766	0.534305	216.4
874	32.245672	22.174459	0.040727	0.556671	182.5
875	32.228656	22.202311	0.040701	0.497516	99.5
876	32.226149	22.239744	0.040666	0.508368	92.8
877	31.988489	22.256737	0.040650	0.470718	95.4
878	32.952231	22.280005	0.040628	0.519328	111.9
879	32.409671	22.301713	0.040608	0.537069	96.4
880	32.310565	22.352862	0.040560	0.506502	91.1
881	32.033434	22.395708	0.040520	0.509962	116.4
882	32.404039	22.427684	0.040490	0.542024	106.2
883	32.636343	22.487401	0.040434	0.549863	90.8
884	32.370075	22.554934	0.040372	0.521307	95.8
885	32.268227	22.559013	0.040368	0.462987	226.0
886	31.863025	22.580188	0.040348	0.425670	234.6
887	32.409134	22.577660	0.040351	0.508598	95.1
888	32.439275	22.577686	0.040350	0.533999	98.7
889	31.739456	22.589856	0.040339	0.511503	95.7
890	31.904840	22.602157	0.040328	0.467967	110.1
891	32.075243	22.567741	0.040360	0.461317	101.5
892	32.746432	22.602899	0.040327	0.512349	103.1
893	32.633432	22.616261	0.040315	0.441717	105.3
894	32.000750	22.639861	0.040293	0.432168	106.5
895	31.776511	22.691021	0.040246	0.469525	108.4
896	31.805332	22.716925	0.040222	0.461422	103.7
897	32.503665	22.750210	0.040191	0.460156	96.4
898	32.054526	22.763629	0.040179	0.499651	98.7
899	32.080713	22.762482	0.040180	0.426869	93.9
900	31.577143	22.782781	0.040161	0.479871	128.7
901	32.221081	22.792253	0.040153	0.464308	107.8
902	32.271687	22.807552	0.040139	0.526024	90.8
903	32.454940	22.824371	0.040123	0.523395	91.4
904	32.015855	22.841069	0.040108	0.420132	89.8
905	32.443517	22.869885	0.040082	0.540429	88.6
906	32.274657	22.876881	0.040075	0.516057	95.2
907	32.154544	22.908597	0.040046	0.466138	97.1
908	32.254119	22.922372	0.040034	0.554776	95.4
909	32.443531	22.907931	0.040047	0.541187	96.9
910	32.302640	22.952352	0.040007	0.538913	95.3
911	31.891052	23.002568	0.039961	0.529560	97.1
912	32.696255	23.007173	0.039957	0.557457	87.2
913	31.975744	23.073485	0.039897	0.523886	84.1
914	32.435340	23.117286	0.039857	0.496559	87.9
915	32.100376	23.177233	0.039803	0.481759	85.6
916	32.544120	23.157595	0.039821	0.533619	83.1
917	31.976312	23.127132	0.039848	0.519683	83.7
918	32.112486	23.120108	0.039854	0.518509	83.7
919	32.500580	23.160266	0.039818	0.502932	84.4
920	32.151314	23.162837	0.039816	0.512315	83.9
921	32.567909	23.142964	0.039834	0.494844	83.0
922	32.382331	23.151938	0.039826	0.488864	83.3
923	32.203841	23.172631	0.039807	0.465503	84.9
924	32.115723	23.186735	0.039794	0.572675	85.1
925	32.245385	23.177164	0.039803	0.433343	83.8
926	32.079766	23.200803	0.039782	0.531901	83.0
927	32.083538	23.224051	0.039761	0.515856	84.3
928	31.940350	23.263778	0.039725	0.456293	83.3
929	31.996114	23.325101	0.039670	0.446554	83.1
930	32.256756	23.340738	0.039656	0.492327	84.1
931	32.018720	23.369928	0.039630	0.512180	83.3
932	32.023057	23.382810	0.039619	0.511419	85.5
933	31.952784	23.388470	0.039613	0.462599	83.0
934	32.297324	23.399803	0.039603	0.515379	84.0
935	32.134596	23.418655	0.039587	0.550042	83.8
936	32.876468	23.432964	0.039574	0.504729	84.4
937	32.492497	23.468037	0.039543	0.501316	82.4
938	32.326380	23.505976	0.039509	0.503381	87.0
939	32.195735	23.515728	0.039500	0.500850	83.7
940	32.132945	23.501159	0.039513	0.464609	86.3
941	32.226515	23.537289	0.039481	0.449629	84.3
942	32.131619	23.555068	0.039465	0.445541	85.0
943	32.180835	23.567744	0.039454	0.475672	84.3
944	32.556404	23.569099	0.039453	0.449236	84.4
945	32.151321	23.577536	0.039445	0.487459	84.5
946	31.793165	23.595561	0.039430	0.469675	84.3
947	32.489080	23.616440	0.039411	0.457279	84.4
948	32.400084	23.616512	0.039411	0.566006	82.0
949	32.532662	23.633232	0.039396	0.583841	83.1
950	32.791994	23.678191	0.039357	0.471097	83.4
951	32.603149	23.690057	0.039346	0.542737	85.5
952	32.227460	23.693005	0.039344	0.459073	83.6
953	32.262917	23.724749	0.039316	0.500928	85.8
954	31.950242	23.753744	0.039290	0.472569	82.4
955	32.546732	23.753747	0.039290	0.576133	82.9
956	32.118388	23.758517	0.039286	0.486500	84.2
957	32.453434	23.790145	0.039258	0.547110	84.0
958	32.617382	23.802881	0.039247	0.662348	84.0
959	32.183550	23.836802	0.039217	0.524268	83.8
960	32.411522	23.835290	0.039219	0.464801	83.8
961	32.444508	23.833621	0.039220	0.478863	85.1
962	32.715258	23.857561	0.039199	0.552684	83.6
963	32.056634	23.850038	0.039206	0.514572	83.9
964	32.179066	23.867888	0.039190	0.554915	82.6
965	32.392010	23.939921	0.039127	0.466938	86.4
966	32.255174	23.980647	0.039092	0.548128	83.1
967	32.064670	23.997854	0.039077	0.449973	83.6
968	32.389538	24.024837	0.039054	0.565312	83.4
969	32.390898	24.013705	0.039063	0.474151	84.8
970	32.313870	24.051412	0.039031	0.550604	83.3
971	32.033735	24.060198	0.039023	0.565584	84.1
972	32.126969	24.089820	0.038997	0.496999	84.2
973	32.043529	24.108220	0.038981	0.532273	84.4
974	32.013020	24.114414	0.038976	0.544267	84.6
975	32.191218	24.163584	0.038934	0.541000	83.7
976	32.178460	24.183988	0.038916	0.489812	82.4
977	32.600209	24.204886	0.038898	0.520880	84.1
978	32.126365	24.227932	0.038878	0.506905	85.1
979	32.191733	24.272414	0.038840	0.560649	85.8
980	32.485497	24.316378	0.038802	0.520895	85.2
981	32.424526	24.334773	0.038787	0.519005	84.8
982	32.466204	24.359354	0.038766	0.584381	83.6
983	31.798597	24.408202	0.038724	0.500854	84.4
984	32.278245	24.439735	0.038697	0.466018	85.4
985	32.379074	24.440669	0.038696	0.582739	82.8
986	32.426020	24.440606	0.038696	0.490191	85.0
987	32.284966	24.449554	0.038689	0.478219	83.8
988	32.441420	24.469432	0.038672	0.548366	83.6
989	32.322406	24.464699	0.038676	0.552578	86.1
990	32.309008	24.479239	0.038663	0.492746	83.7
991	32.222642	24.517221	0.038631	0.504524	82.1
992	32.610209	24.529751	0.038620	0.491678	84.7
993	32.159811	24.537727	0.038614	0.456589	83.5
994	32.294027	24.553642	0.038600	0.492372	82.7
995	32.110071	24.583848	0.038575	0.462820	83.0
996	32.043484	24.606863	0.038555	0.485470	85.7
997	32.110206	24.611346	0.038551	0.483211	83.8
998	32.490226	24.618120	0.038546	0.538814	84.1
999	32.063751	24.659172	0.038511	0.529394	84.8
